Order_ID,Customer_ID,Customer_Name,Age,Gender,Email,Phone,City,State,Product_Category,Order_Date,Delivery_Date,Order_Amount,Payment_Status,Source_System,Last_Updated,Data_Quality_Issue,Issue_Description
ORD00880,CUST0421,Divya Chopra,54,Female,divya.chopra880@example.com,9424933581,Kolkata,West Bengal,Monitor,2025-02-08,2025-02-17,1499,Pending,Call Center,2025-02-17 00:00,Consistency,Payment status uses inconsistent label or case
ORD00881,CUST0335,Isha Sharma,34,Female,isha.sharma881@example.com,9918039045,Chennai,Tamil Nadu,Laptop,,2025-11-09,39999,Refunded,CRM,2025-11-09 00:00,Completeness,Missing value in Order_Date
ORD00882,CUST0043,Rahul Patel,52,Female,rahul.patel882@example.com,9338567289,Chennai,Tamil Nadu,Router,2025-02-23,2025-02-27,499,Pending,Mobile App,2025-02-21 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00883,CUST0400,Sai Malhotra,46,Female,,9745856093,Hyderabad,Telangana,Laptop,2025-01-01,2025-01-05,499,Failed,Mobile App,2025-01-10 00:00,Completeness,Missing value in Email
ORD00884,CUST0020,Riya Rao,46,Female,,9651880623,Kolkata,West Bengal,Printer,2025-10-19,2025-10-20,14999,Refunded,CRM,2025-10-25 00:00,Completeness,Missing value in Email
ORD00885,CUST0352,Nikhil Patel,34,Male,nikhil.patel885@example.com,9959833017,Lucknow,Uttar Pradesh,Smartwatch,2025-01-23,2025-01-30,9999,P,CRM,2025-02-04 00:00,Consistency,Payment status uses inconsistent label or case
ORD00886,CUST0624,Divya Nair,45,Female,divya.nair886@example.com,12345,Bengaluru,Karnataka,Keyboard,2025-08-06,2025-08-09,999,Pending,Mobile App,2025-08-09 00:00,Believability,Phone number is not plausible
ORD00404,CUST0691,Kavya Jain,52,Female,kavya.jain404@example.com,9979131304,Delhi,Delhi,Router,2026-12-15,2026-12-20,24999,Refunded,Website,2025-11-10 00:00,Uniqueness,Duplicate record intentionally added
ORD00888,CUST0161,Sai Mehta,29,Male,sai.mehta888@example.com,9426765733,Mumbai,Maharashtra,Printer,2025-05-02,2025-04-30,39999,Refunded,Website,2025-05-08 00:00,Believability,Delivery date is before order date
ORD00889,CUST0630,Ananya Reddy,63,Female,ananya.reddy889@example.com,9003080304,Bombay,Maharashtra,Mouse,2025-03-01,2025-03-10,4999,Refunded,Mobile App,2025-03-12 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00890,CUST0473,Ananya Mehta,31,Female,ananya.mehta890@example.com,0000000000,Bengaluru,Karnataka,Monitor,2025-08-13,2025-08-22,59999,Failed,Website,2025-08-22 00:00,Believability,Phone number is not plausible
ORD00891,CUST0039,Rohan Rao,25,Male,rohan.rao891@example.com,9558853151,Kolkata,West Bengal,Mobile,2025-02-05,2025-02-09,1499,Pending,Mobile App,2025-02-12 00:00,Clean,No intentional issue
ORD00892,CUST0335,Kavya Reddy,38,Male,kavya.reddy892@example.com,9823287058,Chennai,Tamil Nadu,Headphones,2026-05-31,2026-06-05,59999,Failed,Mobile App,2025-03-15 00:00,Timeliness,Order date is in the future
ORD00893,CUST0067,Kiran Chopra,42,Female,kiran.chopra893@example.com,9928162372,Mumbai,Maharashtra,Printer,,2025-08-22,999,Refunded,Mobile App,2025-08-26 00:00,Completeness,Missing value in Order_Date
ORD00894,CUST0234,Riya Nair,19,Male,riya.nair894@example.com,9552971754,Mumbai,Maharashtra,Laptop,2025-09-30,2025-10-10,14999,Failed,Mobile App,2025-10-13 00:00,Clean,No intentional issue
ORD00895,CUST0380,Rahul Mehta,36,Female,rahul.mehta895@example.com,9458883735,Pune,Maharashtra,Router,2025-09-22,2025-09-27,24999,Refunded,CRM,2025-10-01 00:00,Clean,No intentional issue
ORD00896,CUST0307,Vivaan Reddy,27,Male,vivaan.reddy896@example.com,9516884975,Ahmedabad,Gujarat,Smartwatch,2025-08-25,2025-09-03,24999,Paid,Mobile App,2025-09-04 00:00,Clean,No intentional issue
ORD00897,CUST0187,Arjun Das,35,Male,arjun.das897@example.com,9762578102,Kolkata,West Bengal,Printer,2025-03-23,2025-04-01,7999,Paid,Call Center,2025-04-01 00:00,Clean,No intentional issue
ORD00552,CUST0220,Kiran Iyer,51,Female,kiran.iyer552@example.com,9144367270,Hyderabad,Telangana,HD,2025-02-04,2025-02-10,4999,Refunded,CRM,2025-02-15 00:00,Uniqueness,Duplicate record intentionally added
ORD00899,CUST0765,Aarav Das,64,Female,aarav.das899@example.com,9712509589,Hyderabad,Telangana,Keyboard,2025-04-10,2025-04-13,1,Refunded,Mobile App,2025-04-13 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00900,CUST0735,Arjun Rao,64,Female,arjun.rao900@example.com,9120124499,Hyderabad,Telangana,Smartwatch,2025-01-31,2025-02-09,9999999,Paid,Call Center,2025-02-13 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00901,CUST0248,Meera Verma,31,Female,meera.verma901@example.com,9700338790,Jaipur,Rajasthan,Smartwatch,2026-12-01,2026-12-06,1499,Pending,Mobile App,2025-08-06 00:00,Timeliness,Order date is in the future
ORD00902,CUST0119,Priya Chopra,,Female,priya.chopra902@example.com,9123601524,Delhi,Delhi,Smartwatch,2025-09-07,2025-09-17,999,Failed,Call Center,2025-09-19 00:00,Completeness,Missing value in Age
ORD00903,CUST0085,Isha Nair,44,Female,abc.com,9320740194,Kolkata,West Bengal,Laptop,2025-06-25,2025-06-29,2499,Pending,Mobile App,2025-07-03 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00904,CUST0686,Isha Chopra,58,Female,isha.chopra904@example.com,9504224218,Kolkata,West Bengal,Monitor,2025-01-22,2025-01-28,799,P,CRM,2025-01-29 00:00,Consistency,Payment status uses inconsistent label or case
ORD00905,CUST0046,Kiran Gupta,25,Male,kiran.gupta905@example.com,9446866995,Lucknow,Uttar Pradesh,Keyboard,2025-04-19,2025-04-14,24999,Refunded,Website,2025-04-24 00:00,Believability,Delivery date is before order date
ORD00906,CUST0503,Neha Gupta,35,Female,neha.gupta906@example.com,9121645511,Chennai,Tamil Nadu,Mobile,2025-05-02,2025-05-08,14999,Refunded,Call Center,2025-05-09 00:00,Clean,No intentional issue
ORD00907,CUST0506,Kiran Das,64,Male,kiran.das907@example.com,9246357224,Delhi,Delhi,Monitor,2025-04-17,2025-04-27,14999,Paid,CRM,2025-05-01 00:00,Clean,No intentional issue
ORD00908,CUST0653,Arjun Rao,63,Male,arjun.rao908@example.com,9891112102,Lucknow,Uttar Pradesh,Laptop,2025-11-15,2025-11-17,4999,Pending,Website,2025-11-21 00:00,Clean,No intentional issue
ORD00909,CUST0068,Rohan Malhotra,23,Male,rohan.malhotra909@example.com,9074570229,Chennai,Tamil Nadu,Printer,2025-08-25,2025-08-28,499,Failed,Website,2025-08-30 00:00,Clean,No intentional issue
ORD00910,CUST0477,Aditya Sharma,57,Female,aditya.sharma910@example.com,9075132941,,Uttar Pradesh,Monitor,2025-02-20,2025-02-23,999,Failed,Mobile App,2025-02-27 00:00,Completeness,Missing value in City
ORD00911,CUST0111,Nikhil Das,27,Male,nikhil.das911@example.com,9560350300,Pune,Maharashtra,Laptop,2025-05-16,2025-05-20,999,Refunded,Call Center,2025-05-08 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00912,CUST0585,Sai Das,20,Male,sai.das912@example.com,9345034304,Lucknow,Uttar Pradesh,Keyboard,2025-05-02,2025-05-09,7999,Pending,Website,2025-05-09 00:00,Consistency,Payment status uses inconsistent label or case
ORD00913,CUST0165,Aarav Sharma,47,Male,,9028574031,Lucknow,Uttar Pradesh,Printer,2025-02-15,2025-02-19,499,Refunded,CRM,2025-02-20 00:00,Completeness,Missing value in Email
ORD00914,CUST0071,Priya Chopra,0,Female,priya.chopra914@example.com,9402209872,Kolkata,West Bengal,Mobile,2025-09-11,2025-09-13,24999,Pending,Website,2025-09-17 00:00,Accuracy,Age value is outside realistic human range
ORD00915,CUST0681,Sneha Sharma,27,Female,sneha.sharma915@example.com,9753874162,Bengaluru,Karnataka,Tablet,2025-10-28,2025-11-02,799,Pending,Website,2025-09-17 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00916,CUST0138,Arjun Rao,26,Female,arjun.rao916@example.com,9236533116,Kolkata,West Bengal,Mobile,2025-08-27,2025-09-06,2499,Paid,Mobile App,2025-09-11 00:00,Clean,No intentional issue
ORD00917,CUST0491,Isha Nair,23,Male,isha.nair917@example.com,9579542300,Kolkata,West Bengal,Router,2025-07-27,2025-08-01,59999,P,Mobile App,2025-08-03 00:00,Consistency,Payment status uses inconsistent label or case
ORD00918,CUST0299,Aarav Iyer,65,Male,aarav.iyer918@example.com,9650305758,Ahmedabad,Gujarat,Router,2025-02-15,2025-02-25,799,Paid,Website,2024-11-26 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00919,CUST0460,Sai Chopra,150,Female,sai.chopra919@example.com,9901294217,Delhi,Delhi,Monitor,2025-10-04,2025-10-09,14999,Refunded,CRM,2025-10-11 00:00,Accuracy,Age value is outside realistic human range
ORD00920,CUST0063,Pooja Mehta,65,Male,pooja.mehta920@example.com,999999999999999,Hyderabad,Telangana,Keyboard,2025-06-18,2025-06-19,1499,Pending,CRM,2025-06-19 00:00,Believability,Phone number is not plausible
ORD00633,CUST0346,Pooja Patel,52,Male,pooja.patel633@example.com,0000000000,Mumbai,Maharashtra,Tablet,2025-11-20,2025-11-22,9999,Refunded,Website,2025-11-27 00:00,Uniqueness,Duplicate record intentionally added
ORD00251,CUST0302,Nikhil Malhotra,45,Female,nikhil.malhotra251@example.com,9099059120,Mumbai,Maharashtra,SWT,2025-01-05,2025-01-15,14999,Refunded,Call Center,2025-01-16 00:00,Uniqueness,Duplicate record intentionally added
ORD00923,CUST0266,Meera Verma,24,Male,meera.verma923@example.com,9315810686,Chennai,Tamil Nadu,Mobile,2026-05-04,2026-05-09,39999,Failed,CRM,2025-11-20 00:00,Timeliness,Order date is in the future
ORD00724,CUST0015,Sneha Gupta,52,Male,sneha.gupta724@example.com,9868858115,Bengaluru,Kerala,Printer,2025-09-13,2025-09-22,999,Pending,Call Center,2025-09-22 00:00,Uniqueness,Duplicate record intentionally added
ORD00925,CUST0153,Isha Malhotra,23,Male,isha.malhotra925@example,9930384694,Bengaluru,Karnataka,Tablet,2025-09-20,2025-09-28,24999,Failed,Mobile App,2025-09-28 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00926,CUST0097,Nikhil Reddy,32,Female,nikhil.reddy926@example.com,9951711401,Ahmedabad,Gujarat,Laptop,2025-01-05,2025-01-10,799,paid,Mobile App,2025-01-14 00:00,Consistency,Payment status uses inconsistent label or case
ORD00927,CUST0271,Nikhil Mehta,-5,Male,nikhil.mehta927@example.com,9400554077,Hyderabad,Telangana,Laptop,2025-08-26,2025-09-05,999,Pending,Website,2025-09-05 00:00,Accuracy,Age value is outside realistic human range
ORD00928,CUST0440,Aditya Singh,23,Male,aditya.singh928@example,9439779230,Hyderabad,Telangana,Monitor,2025-09-30,2025-10-06,499,Refunded,Mobile App,2025-10-11 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00929,CUST0008,Kavya Rao,58,Female,kavya.rao929@example.com,9377993823,,West Bengal,Laptop,2025-02-24,2025-03-06,799,Failed,Call Center,2025-03-07 00:00,Completeness,Missing value in City
ORD00930,CUST0522,Isha Reddy,28,Female,isha.reddy930@example.com,9348997982,Mumbai,Maharashtra,Headphones,2025-08-23,2025-08-26,7999,Refunded,CRM,2025-08-26 00:00,Clean,No intentional issue
ORD00931,CUST0479,Divya Malhotra,46,Female,divya.malhotra931@example.com,9865630915,Jaipur,Rajasthan,Printer,2025-09-19,2025-09-24,24999,Failed,Call Center,2025-09-27 00:00,Clean,No intentional issue
ORD00932,CUST0772,Sai Reddy,33,Female,sai.reddy932@example.com,9311074273,Pune,Maharashtra,Tablet,2025-06-07,2025-06-08,2499,PAID,Mobile App,2025-06-13 00:00,Consistency,Payment status uses inconsistent label or case
ORD00541,CUST0599,Sai Nair,36,Female,sai.nair541@example.com,9035854996,Pune,Maharashtra,Tablet,2025-01-15,2025-01-11,24999,Failed,Mobile App,2025-01-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00934,CUST0101,Neha Patel,55,Female,neha.patel934@example.com,9891183628,Jaipur,Rajasthan,Laptop,2025-07-27,2025-08-03,2499,paid,Website,2025-08-05 00:00,Consistency,Payment status uses inconsistent label or case
ORD00935,CUST0146,Arjun Jain,43,Male,arjun.jain935@example.com,999999999999999,Pune,Maharashtra,Smartwatch,2025-09-28,2025-10-05,499,Pending,Call Center,2025-10-08 00:00,Believability,Phone number is not plausible
ORD00936,CUST0120,Divya Malhotra,21,Male,divya.malhotra936@example.com,9274087507,Mumbai,Maharashtra,Monitor,2025-01-17,2025-01-18,1499,Failed,Call Center,2025-01-21 00:00,Clean,No intentional issue
ORD00937,CUST0478,Sai Das,,Male,sai.das937@example.com,9833012425,Jaipur,Rajasthan,Monitor,2025-02-20,2025-03-02,39999,Failed,CRM,2025-03-07 00:00,Completeness,Missing value in Age
ORD00938,CUST0233,Isha Iyer,61,Female,isha.iyer938@example.com,9491061691,Jaipur,Rajasthan,Laptop,30/08/25,2025-09-02,9999,Paid,Website,2025-09-07 00:00,Interpretability,Date format is ambiguous
ORD00939,CUST0459,Sneha Patel,48,Female,sneha.patel939@example.com,9851912075,Mumbai,Maharashtra,Router,2025-04-12,2025-04-20,4999,Pending,Mobile App,2025-04-07 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00940,CUST0125,Aarav Reddy,59,Female,aarav.reddy940@example.com,9309675826,Pune,Maharashtra,Tablet,2026-12-17,2026-12-22,7999,Pending,CRM,2025-03-16 00:00,Timeliness,Order date is in the future
ORD00941,CUST0754,Ananya Verma,45,Male,ananya.verma941@example.com,9142104010,Delhi,Delhi,Smartwatch,2025-07-06,2025-07-09,799,Failed,Mobile App,2025-07-09 00:00,Clean,No intentional issue
ORD00942,CUST0300,,31,Male,rahul.patel942@example.com,9520976883,Lucknow,Uttar Pradesh,Router,2025-04-24,2025-05-04,999,Failed,Website,2025-05-08 00:00,Completeness,Missing value in Customer_Name
ORD00943,CUST0731,Ananya Malhotra,22,Female,ananya.malhotra943@example.com,9728633000,Ahmedabad,Gujarat,Keyboard,2025-10-09,2025-10-16,59999,Failed,CRM,2025-10-19 00:00,Clean,No intentional issue
ORD00138,CUST0368,Sneha Reddy,44,Male,sneha.reddy138@example.com,9473532050,,Rajasthan,Tablet,2025-11-19,2025-11-28,499,Refunded,Mobile App,2025-12-03 00:00,Uniqueness,Duplicate record intentionally added
ORD00433,CUST0584,Divya Mehta,-5,Male,divya.mehta433@example.com,9303404694,Jaipur,Rajasthan,Laptop,2025-03-21,2025-03-23,2499,Refunded,CRM,2025-03-24 00:00,Uniqueness,Duplicate record intentionally added
ORD00946,CUST0063,Meera Gupta,27,Male,meera.gupta946@example.com,9843874974,Chennai,Tamil Nadu,Mobile,2025-08-15,2025-08-17,1,Refunded,CRM,2025-08-18 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00947,CUST0471,Nikhil Rao,51,Male,nikhil.rao947@example.com,9631127641,Bengaluru,Kerala,Printer,2025-06-01,2025-06-03,2499,Failed,Call Center,2025-06-08 00:00,Accuracy,City and State do not match
ORD00948,CUST0212,Nikhil Sharma,46,Female,nikhil.sharma948@example.com,9198792594,Kolkata,West Bengal,Monitor,2025-03-11,2025-03-12,9999,PAID,Website,2025-03-17 00:00,Consistency,Payment status uses inconsistent label or case
ORD00704,CUST0340,Nikhil Iyer,150,Male,nikhil.iyer704@example.com,9716663269,Delhi,Delhi,Mobile,2025-07-08,2025-07-12,14999,Pending,Mobile App,2025-07-14 00:00,Uniqueness,Duplicate record intentionally added
ORD00950,CUST0611,Neha Chopra,56,Male,neha.chopra950@example.com,9842016347,Ahmedabad,Gujarat,Tablet,2025-10-23,2025-10-20,59999,Paid,Call Center,2025-11-01 00:00,Believability,Delivery date is before order date
ORD00951,CUST0489,,45,Male,kiran.reddy951@example.com,9248420191,Lucknow,Uttar Pradesh,Laptop,2025-05-04,2025-05-13,2499,Pending,CRM,2025-05-14 00:00,Completeness,Missing value in Customer_Name
ORD00952,CUST0059,Meera Chopra,41,Female,meera.chopra952@example.com,9718328450,Kolkata,West Bengal,Smartwatch,2025-03-03,2025-03-11,799,Refunded,Website,2025-03-12 00:00,Clean,No intentional issue
ORD00953,CUST0563,Kavya Nair,18,Male,kavya.nair953@example.com,9098134040,Lucknow,Uttar Pradesh,Headphones,2025-04-06,2025-04-07,999,Refunded,CRM,2025-04-03 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00954,CUST0299,Amit Das,23,Female,amit.das954@example.com,9524422588,Delhi,Delhi,Printer,2025-01-21,2025-01-27,1,Paid,Call Center,2025-01-27 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00955,CUST0267,Kavya Rao,53,Male,kavya.rao955@example.com,9086693626,Jaipur,Rajasthan,Tablet,2026-09-11,2026-09-16,59999,Refunded,Website,2025-10-19 00:00,Timeliness,Order date is in the future
ORD00956,CUST0577,Rahul Iyer,23,Male,rahul.iyer956@example.com,9808746841,Lucknow,Uttar Pradesh,Mobile,2025-07-18,2025-07-22,4999,PAID,Mobile App,2025-07-24 00:00,Consistency,Payment status uses inconsistent label or case
ORD00957,CUST0003,Riya Gupta,34,Female,riya.gupta957@example.com,9443481569,Hyderabad,Telangana,Printer,2025-01-01,2025-01-10,-500,Refunded,Website,2025-01-12 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00958,CUST0231,Aditya Malhotra,41,Female,aditya.malhotra958@example.com,9119219201,Delhi,Delhi,Smartwatch,2025-01-17,2025-01-22,2499,Paid,Mobile App,2025-01-26 00:00,Clean,No intentional issue
ORD00959,CUST0415,Priya Singh,21,Male,priya.singh959@example.com,9588276728,Lucknow,Uttar Pradesh,Tablet,2025-06-22,2025-06-27,4999,Paid,Mobile App,2025-06-28 00:00,Clean,No intentional issue
ORD00960,CUST0130,Sneha Malhotra,28,Female,sneha.malhotra960@example.com,9877080773,Bengaluru,Karnataka,Laptop,2025-10-03,2025-10-04,4999,Pending,Website,2025-10-04 00:00,Clean,No intentional issue
ORD00961,CUST0381,Arjun Reddy,33,Female,arjun.reddy961@example.com,9200172024,Kolkata,West Bengal,Tablet,2025-02-08,2025-02-16,-999,Failed,CRM,2025-02-20 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00962,CUST0434,Meera Verma,62,Male,meera.verma962@example.com,9823659219,Mumbai,Maharashtra,Printer,2025-07-10,2025-07-14,59999,Refunded,CRM,2025-07-15 00:00,Clean,No intentional issue
ORD00963,CUST0141,Kavya Verma,46,Male,kavya.verma963@example.com,9217068332,Hyderabad,Telangana,Laptop,2025-10-20,2025-10-30,,Failed,Website,2025-11-01 00:00,Completeness,Missing value in Order_Amount
ORD00964,CUST0478,Arjun Patel,33,Male,arjun.patel964@example.com,9616219528,Jaipur,Rajasthan,Printer,06/09/25,2025-09-16,9999,Pending,Mobile App,2025-09-18 00:00,Interpretability,Date format is ambiguous
ORD00965,CUST0650,Arjun Nair,29,Male,arjun.nair965@example.com,9359875940,Pune,Maharashtra,Router,2025-09-05,2025-09-13,123456789,Refunded,CRM,2025-09-16 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00273,CUST0567,Meera Kumar,28,Female,meera.kumar273@example.com,9808495827,DEL,Delhi,Monitor,2025-11-06,2025-11-09,39999,Pending,Website,2025-11-13 00:00,Uniqueness,Duplicate record intentionally added
ORD00967,CUST0600,Sneha Gupta,26,Male,sneha.gupta967@example.com,9351801176,Chennai,Tamil Nadu,Monitor,2025-04-21,2025-04-27,1,Failed,Call Center,2025-04-27 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00968,CUST0252,Rahul Iyer,44,Male,rahul.iyer968@example.com,9905100741,,Uttar Pradesh,Monitor,2025-04-03,2025-04-04,799,Pending,Call Center,2025-04-05 00:00,Completeness,Missing value in City
ORD00969,CUST0489,Sneha Sharma,34,Female,sneha.sharma969@example.com,9860207023,Hyderabad,Telangana,Smartwatch,2025-07-04,2025-07-11,-500,Pending,Website,2025-07-11 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00970,CUST0022,Rahul Patel,47,Male,rahul.patel970@example.com,9914034978,Mumbai,Maharashtra,Smartwatch,2026-03-09,2026-03-14,499,Paid,CRM,2025-05-04 00:00,Timeliness,Order date is in the future
ORD00971,CUST0205,Sneha Patel,31,Female,sneha.patel971@example.com,9208686281,Hyderabad,Telangana,Laptop,2025-10-21,2025-10-27,,Refunded,Call Center,2025-10-28 00:00,Completeness,Missing value in Order_Amount
ORD00972,CUST0358,Divya Patel,36,Male,divya.patel972@example.com,9281744633,Kolkata,West Bengal,Monitor,2025-03-12,2025-03-16,59999,Paid,Call Center,2025-03-19 00:00,Clean,No intentional issue
ORD00973,CUST0439,Vivaan Kumar,62,Male,vivaan.kumar973@example.com,9848150086,Pune,Kerala,Smartwatch,2025-05-30,2025-06-02,24999,Paid,Website,2025-06-04 00:00,Accuracy,City and State do not match
